player,team,conference,season,category,playerId,position_stat,LONG,REC,TD,YDS,YPR,name_clean,position_clean,id,athleteId,recruitType,year,ranking,name,school,committedTo,position_recruit,height,weight,stars,rating,city,stateProvince,country,hometownInfo,recruit_year,eligibility_year,team_clean,committed_clean,school_match,Usage Overall,receiving_score,usage_pct,production_pct,impact_score,impact_percentile,outcome,CAR,YPC,rushing_score
A.J. Abbott,Wisconsin,Big Ten,2020,receiving,4372579,WR,9,2.0,0,12,6.0,aj abbott,WR,127132,,HighSchool,2018.0,863.0,AJ Abbott,West Bloomfield,Wisconsin,WR,74.0,180.0,3.0,0.8581,West Bloomfield,MI,USA,"{'latitude': 42.5679, 'longitude': -83.3733, 'fipsCode': '36069'}",2018.0,3.0,wisconsin,wisconsin,1,0,22.0,0.5004132231404959,0.1037190082644628,0.262396694214876,0.1037190082644628,Bust,,,
A.J. Abbott,Wisconsin,Big Ten,2021,receiving,4372579,WR,7,1.0,0,7,7.0,aj abbott,WR,127132,,HighSchool,2018.0,863.0,AJ Abbott,West Bloomfield,Wisconsin,WR,74.0,180.0,3.0,0.8581,West Bloomfield,MI,USA,"{'latitude': 42.5679, 'longitude': -83.3733, 'fipsCode': '36069'}",2018.0,4.0,wisconsin,wisconsin,1,0,12.0,0.5004985044865404,0.0428713858424725,0.2259222333000997,0.0428713858424725,Bust,,,
A.J. Abbott,Western Michigan,Mid-American,2022,receiving,4372579,WR,31,5.0,1,61,12.2,aj abbott,WR,127132,,HighSchool,2018.0,863.0,AJ Abbott,West Bloomfield,Wisconsin,WR,74.0,180.0,3.0,0.8581,West Bloomfield,MI,USA,"{'latitude': 42.5679, 'longitude': -83.3733, 'fipsCode': '36069'}",2018.0,5.0,western michigan,wisconsin,0,0,106.0,0.5006784260515604,0.2516960651289009,0.3512890094979647,0.2516960651289009,Depth / Rotation,,,
A.J. Barner,Indiana,Big Ten,2021,receiving,4576297,TE,76,14.0,1,162,11.6,aj barner,TE,119522,,HighSchool,2020.0,1131.0,AJ Barner,Aurora,,TE,77.0,225.0,3.0,0.8522,Aurora,OH,USA,"{'latitude': 41.317555, 'longitude': -81.345386, 'fipsCode': '39133'}",2020.0,2.0,indiana,none,0,0,252.0,0.5003996802557954,0.6358912869704236,0.5816946442845723,0.6358912869704236,Starter,,,
A.J. Barner,Indiana,Big Ten,2022,receiving,4576297,TE,43,27.0,3,193,7.1,aj barner,TE,119522,,HighSchool,2020.0,1131.0,AJ Barner,Aurora,,TE,77.0,225.0,3.0,0.8522,Aurora,OH,USA,"{'latitude': 41.317555, 'longitude': -81.345386, 'fipsCode': '39133'}",2020.0,3.0,indiana,none,0,0,388.0,0.5004132231404959,0.6475206611570248,0.5886776859504133,0.6475206611570248,Starter,,,
A.J. Barner,Michigan,Big Ten,2023,receiving,4576297,TE,22,22.0,1,249,11.3,aj barner,TE,119522,,HighSchool,2020.0,1131.0,AJ Barner,Aurora,,TE,77.0,225.0,3.0,0.8522,Aurora,OH,USA,"{'latitude': 41.317555, 'longitude': -81.345386, 'fipsCode': '39133'}",2020.0,4.0,michigan,none,0,0,379.0,0.5004985044865404,0.5598205383848455,0.5360917248255235,0.5598205383848455,Depth / Rotation,,,
A.J. Henning,Michigan,Big Ten,2020,receiving,4429053,WR,28,6.0,0,59,9.8,aj henning,WR,118509,4429053.0,HighSchool,2020.0,102.0,A.J. Henning,Lincoln-Way East,Michigan,WR,70.0,183.0,4.0,0.9546,Frankfort,IL,USA,"{'latitude': 41.4958665, 'longitude': -87.8486613, 'fipsCode': '17197'}",2020.0,1.0,michigan,michigan,1,0,89.0,0.5005753739930955,0.5126582278481012,0.5078250863060989,0.5126582278481012,Depth / Rotation,,,
A.J. Henning,Michigan,Big Ten,2021,receiving,4429053,WR,24,10.0,0,79,7.9,aj henning,WR,118509,4429053.0,HighSchool,2020.0,102.0,A.J. Henning,Lincoln-Way East,Michigan,WR,70.0,183.0,4.0,0.9546,Frankfort,IL,USA,"{'latitude': 41.4958665, 'longitude': -87.8486613, 'fipsCode': '17197'}",2020.0,2.0,michigan,michigan,1,0,129.0,0.5003996802557954,0.4548361310951239,0.4730615507593925,0.4548361310951239,Depth / Rotation,,,
A.J. Henning,Michigan,Big Ten,2022,receiving,4429053,WR,16,9.0,0,60,6.7,aj henning,WR,118509,4429053.0,HighSchool,2020.0,102.0,A.J. Henning,Lincoln-Way East,Michigan,WR,70.0,183.0,4.0,0.9546,Frankfort,IL,USA,"{'latitude': 41.4958665, 'longitude': -87.8486613, 'fipsCode': '17197'}",2020.0,3.0,michigan,michigan,1,0,105.0,0.5004132231404959,0.3520661157024793,0.411404958677686,0.3520661157024793,Depth / Rotation,,,
A.J. Henning,Northwestern,Big Ten,2023,receiving,4429053,WR,41,45.0,4,418,9.3,aj henning,WR,118509,4429053.0,HighSchool,2020.0,102.0,A.J. Henning,Lincoln-Way East,Michigan,WR,70.0,183.0,4.0,0.9546,Frankfort,IL,USA,"{'latitude': 41.4958665, 'longitude': -87.8486613, 'fipsCode': '17197'}",2020.0,4.0,northwestern,michigan,0,0,723.0,0.5004985044865404,0.7786640079760718,0.6673978065802593,0.7786640079760718,Starter,,,
A.J. Henning,Northwestern,Big Ten,2024,receiving,4429053,WR,46,59.0,4,603,10.2,aj henning,WR,118509,4429053.0,HighSchool,2020.0,102.0,A.J. Henning,Lincoln-Way East,Michigan,WR,70.0,183.0,4.0,0.9546,Frankfort,IL,USA,"{'latitude': 41.4958665, 'longitude': -87.8486613, 'fipsCode': '17197'}",2020.0,5.0,northwestern,michigan,0,0,978.0,0.5006784260515604,0.8846675712347354,0.7310719131614654,0.8846675712347354,Impact Player,,,
A.J. Toney,Middle Tennessee,Conference USA,2022,receiving,4572906,WR,16,8.0,0,46,5.8,aj toney,WR,124764,,HighSchool,2019.0,2562.0,AJ Toney,Jackson-Olin,Samford,WR,67.0,176.0,3.0,0.8,Birmingham,AL,USA,"{'latitude': 33.5206824, 'longitude': -86.8024326, 'fipsCode': '01073'}",2019.0,4.0,middle tennessee,samford,0,0,86.0,0.5004985044865404,0.2507477567298106,0.3506480558325025,0.2507477567298106,Depth / Rotation,,,
A.J. Toney,Middle Tennessee,Conference USA,2023,receiving,4572906,WR,7,3.0,0,7,2.3,aj toney,WR,124764,,HighSchool,2019.0,2562.0,AJ Toney,Jackson-Olin,Samford,WR,67.0,176.0,3.0,0.8,Birmingham,AL,USA,"{'latitude': 33.5206824, 'longitude': -86.8024326, 'fipsCode': '01073'}",2019.0,5.0,middle tennessee,samford,0,0,22.0,0.5006784260515604,0.0705563093622795,0.2426051560379918,0.0705563093622795,Bust,,,
A.T. Perry,Wake Forest,ACC,2019,receiving,4362019,WR,28,4.0,1,62,15.5,at perry,WR,127687,4362019.0,HighSchool,2018.0,1418.0,A.T. Perry,Park Vista Community,Wake Forest,WR,77.0,180.0,3.0,0.8371,Lake Worth,FL,USA,"{'latitude': 26.615891, 'longitude': -80.0691435, 'fipsCode': '12099'}",2018.0,2.0,wake forest,wake forest,1,0,102.0,0.5003996802557954,0.3888888888888889,0.4334932054356515,0.3888888888888889,Depth / Rotation,,,
A.T. Perry,Wake Forest,ACC,2020,receiving,4362019,WR,40,15.0,1,211,14.1,at perry,WR,127687,4362019.0,HighSchool,2018.0,1418.0,A.T. Perry,Park Vista Community,Wake Forest,WR,77.0,180.0,3.0,0.8371,Lake Worth,FL,USA,"{'latitude': 26.615891, 'longitude': -80.0691435, 'fipsCode': '12099'}",2018.0,3.0,wake forest,wake forest,1,0,306.0,0.5004132231404959,0.5822314049586776,0.5495041322314049,0.5822314049586776,Depth / Rotation,,,
A.T. Perry,Wake Forest,ACC,2021,receiving,4362019,WR,69,71.0,15,1293,18.2,at perry,WR,127687,4362019.0,HighSchool,2018.0,1418.0,A.T. Perry,Park Vista Community,Wake Forest,WR,77.0,180.0,3.0,0.8371,Lake Worth,FL,USA,"{'latitude': 26.615891, 'longitude': -80.0691435, 'fipsCode': '12099'}",2018.0,4.0,wake forest,wake forest,1,0,1948.0,0.5004985044865404,0.9970089730807578,0.7984047856430708,0.9970089730807578,Impact Player,,,
A.T. Perry,Wake Forest,ACC,2022,receiving,4362019,WR,68,81.0,11,1096,13.5,at perry,WR,127687,4362019.0,HighSchool,2018.0,1418.0,A.T. Perry,Park Vista Community,Wake Forest,WR,77.0,180.0,3.0,0.8371,Lake Worth,FL,USA,"{'latitude': 26.615891, 'longitude': -80.0691435, 'fipsCode': '12099'}",2018.0,5.0,wake forest,wake forest,1,0,1721.0,0.5006784260515604,0.9918588873812756,0.7953867028493894,0.9918588873812756,Impact Player,,,
A.j. Davis,UAB,Conference USA,2021,receiving,4430964,WR,23,10.0,0,95,9.5,aj davis,WR,119932,4895176.0,HighSchool,2020.0,1563.0,AJ Davis,Maryville,UAB,WR,70.0,175.0,3.0,0.8389,Maryville,TN,USA,"{'latitude': 35.7564719, 'longitude': -83.9704593, 'fipsCode': '47009'}",2020.0,2.0,uab,uab,1,0,145.0,0.5003996802557954,0.4884092725819344,0.4932054356514788,0.4884092725819344,Depth / Rotation,,,
AJ Jayroe,Weber State,Big Sky,2025,receiving,4921299,WR,20,5.0,1,55,11.0,aj jayroe,WR,112871,4921299.0,HighSchool,2023.0,1638.0,AJ Jayroe,Reedy,Louisiana,WR,75.0,185.0,3.0,0.8417,Frisco,TX,USA,"{'latitude': 33.1506744, 'longitude': -96.8236116, 'fipsCode': '48085'}",2023.0,3.0,weber state,louisiana,0,0,100.0,0.5004132231404959,0.3433884297520661,0.4061983471074381,0.3433884297520661,Depth / Rotation,,,
AJ Johnson,Gardner-Webb,Big South-OVC,2023,receiving,5095096,WR,43,18.0,2,234,13.0,aj johnson,WR,114104,,HighSchool,2022.0,562.0,AJ Johnson,Western,,WR,74.0,205.0,3.0,0.8804,Fort Lauderdale,FL,USA,"{'latitude': 26.1223084, 'longitude': -80.1433786, 'fipsCode': '12011'}",2022.0,2.0,gardner-webb,none,0,0,364.0,0.5003996802557954,0.7270183852917665,0.6363709032773781,0.7270183852917665,Starter,,,
AJ Johnson,East Tennessee State,Southern,2024,receiving,5095096,WR,75,40.0,6,662,16.6,aj johnson,WR,114104,,HighSchool,2022.0,562.0,AJ Johnson,Western,,WR,74.0,205.0,3.0,0.8804,Fort Lauderdale,FL,USA,"{'latitude': 26.1223084, 'longitude': -80.1433786, 'fipsCode': '12011'}",2022.0,3.0,east tennessee state,none,0,0,982.0,0.5004132231404959,0.9028925619834712,0.741900826446281,0.9028925619834712,Impact Player,,,
AJ Johnson,UAB,American Athletic,2025,receiving,5095096,WR,21,1.0,0,21,21.0,aj johnson,WR,114104,,HighSchool,2022.0,562.0,AJ Johnson,Western,,WR,74.0,205.0,3.0,0.8804,Fort Lauderdale,FL,USA,"{'latitude': 26.1223084, 'longitude': -80.1433786, 'fipsCode': '12011'}",2022.0,4.0,uab,none,0,0,26.0,0.5004985044865404,0.0872382851445663,0.2525423728813559,0.0872382851445663,Bust,,,
AJ Jones,Arizona,Pac-12,2023,receiving,5086628,WR,14,5.0,0,27,5.4,aj jones,WR,114346,,HighSchool,2022.0,796.0,AJ Jones,Colony,,WR,76.0,195.0,3.0,0.8685,Ontario,CA,USA,"{'latitude': 34.065846, 'longitude': -117.6484304, 'fipsCode': '06071'}",2022.0,2.0,arizona,none,0,0,52.0,0.5003996802557954,0.2529976019184652,0.3519584332533972,0.2529976019184652,Depth / Rotation,,,
AJ Jones,Middle Tennessee,Conference USA,2025,receiving,5086628,WR,27,28.0,5,216,7.7,aj jones,WR,114346,,HighSchool,2022.0,796.0,AJ Jones,Colony,,WR,76.0,195.0,3.0,0.8685,Ontario,CA,USA,"{'latitude': 34.065846, 'longitude': -117.6484304, 'fipsCode': '06071'}",2022.0,4.0,middle tennessee,none,0,0,456.0,0.5004985044865404,0.6331006979062812,0.5800598205383849,0.6331006979062812,Starter,,,
AJ Szymanski,Maryland,Big Ten,2025,receiving,5078052,TE,21,5.0,1,32,6.4,aj szymanski,TE,112705,5146851.0,HighSchool,2023.0,1463.0,AJ Szymanski,Loyola Blakefield,Maryland,TE,77.0,245.0,3.0,0.8483,Towson,MD,USA,"{'latitude': 39.4018552, 'longitude': -76.602388, 'fipsCode': '24005'}",2023.0,3.0,maryland,maryland,1,0,77.0,0.5004132231404959,0.2925619834710743,0.375702479338843,0.2925619834710743,Depth / Rotation,,,
Aaron Anderson,LSU,SEC,2023,receiving,4691138,WR,14,12.0,0,60,5.0,aaron anderson,WR,113578,4691138.0,HighSchool,2022.0,35.0,Aaron Anderson,Edna Karr,Alabama,WR,69.0,185.0,4.0,0.9832,New Orleans,LA,USA,"{'latitude': 29.9499323, 'longitude': -90.0701156, 'fipsCode': '22071'}",2022.0,2.0,lsu,alabama,0,0,120.0,0.5003996802557954,0.4364508393285372,0.4620303756994404,0.4364508393285372,Depth / Rotation,,,
Aaron Anderson,LSU,SEC,2024,receiving,4691138,WR,76,61.0,5,875,14.3,aaron anderson,WR,113578,4691138.0,HighSchool,2022.0,35.0,Aaron Anderson,Edna Karr,Alabama,WR,69.0,185.0,4.0,0.9832,New Orleans,LA,USA,"{'latitude': 29.9499323, 'longitude': -90.0701156, 'fipsCode': '22071'}",2022.0,3.0,lsu,alabama,0,0,1280.0,0.5004132231404959,0.9570247933884296,0.7743801652892561,0.9570247933884296,Impact Player,,,
Aaron Anderson,LSU,SEC,2025,receiving,4691138,WR,39,33.0,0,398,12.1,aaron anderson,WR,113578,4691138.0,HighSchool,2022.0,35.0,Aaron Anderson,Edna Karr,Alabama,WR,69.0,185.0,4.0,0.9832,New Orleans,LA,USA,"{'latitude': 29.9499323, 'longitude': -90.0701156, 'fipsCode': '22071'}",2022.0,4.0,lsu,alabama,0,0,563.0,0.5004985044865404,0.6964107676969092,0.6180458624127617,0.6964107676969092,Starter,,,
Aaron Bedgood,Coastal Carolina,Sun Belt,2019,receiving,4428612,WR,21,8.0,1,76,9.5,aaron bedgood,WR,125655,4428612.0,HighSchool,2019.0,3462.0,Aaron Bedgood,Richmond Hill,Coastal Carolina,WR,67.5,163.0,2.0,0.7744,Richmond Hill,GA,USA,"{'latitude': 31.9382652, 'longitude': -81.3034433, 'fipsCode': '13029'}",2019.0,1.0,coastal carolina,coastal carolina,1,0,136.0,0.5005753739930955,0.6294591484464902,0.5779056386651323,0.6294591484464902,Starter,,,
Aaron Bedgood,Coastal Carolina,Sun Belt,2021,receiving,4428612,WR,40,5.0,2,69,13.8,aaron bedgood,WR,125655,4428612.0,HighSchool,2019.0,3462.0,Aaron Bedgood,Richmond Hill,Coastal Carolina,WR,67.5,163.0,2.0,0.7744,Richmond Hill,GA,USA,"{'latitude': 31.9382652, 'longitude': -81.3034433, 'fipsCode': '13029'}",2019.0,3.0,coastal carolina,coastal carolina,1,0,134.0,0.5004132231404959,0.4070247933884297,0.4443801652892561,0.4070247933884297,Depth / Rotation,,,
Aaron Bedgood,Liberty,Conference USA,2023,receiving,4428612,WR,29,21.0,2,220,10.5,aaron bedgood,WR,125655,4428612.0,HighSchool,2019.0,3462.0,Aaron Bedgood,Richmond Hill,Coastal Carolina,WR,67.5,163.0,2.0,0.7744,Richmond Hill,GA,USA,"{'latitude': 31.9382652, 'longitude': -81.3034433, 'fipsCode': '13029'}",2019.0,5.0,liberty,coastal carolina,0,0,365.0,0.5006784260515604,0.5651289009497965,0.5393487109905021,0.5651289009497965,Depth / Rotation,,,
Aaron Butler,Texas,SEC,2025,receiving,5079357,WR,17,1.0,0,17,17.0,aaron butler,WR,108836,5079357.0,HighSchool,2024.0,138.0,Aaron Butler,Calabasas,Texas,WR,72.0,170.0,4.0,0.9389,Calabasas,CA,USA,"{'latitude': 34.1446643, 'longitude': -118.6440973, 'fipsCode': '06037'}",2024.0,2.0,texas,texas,1,0,22.0,0.5003996802557954,0.1334932054356515,0.280255795363709,0.1334932054356515,Bust,,,
Aaron Fontes,Montana,Big Sky,2022,receiving,4813944,WR,32,28.0,2,291,10.4,aaron fontes,WR,121270,,HighSchool,2020.0,2819.0,Aaron Fontes,Oxnard Union,,WR,73.0,172.0,3.0,0.8,Oxnard,CA,USA,"{'latitude': 34.1976308, 'longitude': -119.1803818, 'fipsCode': '06111'}",2020.0,3.0,montana,none,0,0,471.0,0.5004132231404959,0.7041322314049587,0.6226446280991735,0.7041322314049587,Starter,,,
Aaron Fontes,Montana,Big Sky,2023,receiving,4813944,WR,52,40.0,5,520,13.0,aaron fontes,WR,121270,,HighSchool,2020.0,2819.0,Aaron Fontes,Oxnard Union,,WR,73.0,172.0,3.0,0.8,Oxnard,CA,USA,"{'latitude': 34.1976308, 'longitude': -119.1803818, 'fipsCode': '06111'}",2020.0,4.0,montana,none,0,0,820.0,0.5004985044865404,0.8215353938185443,0.6931206380857428,0.8215353938185443,Starter,,,
Aaron Fontes,Montana,Big Sky,2024,receiving,4813944,WR,35,38.0,1,377,9.9,aaron fontes,WR,121270,,HighSchool,2020.0,2819.0,Aaron Fontes,Oxnard Union,,WR,73.0,172.0,3.0,0.8,Oxnard,CA,USA,"{'latitude': 34.1976308, 'longitude': -119.1803818, 'fipsCode': '06111'}",2020.0,5.0,montana,none,0,0,587.0,0.5006784260515604,0.7367706919945726,0.6423337856173678,0.7367706919945726,Starter,,,
Aaron Greene,San Diego State,Mountain West,2022,receiving,4613109,TE,5,1.0,0,5,5.0,aaron greene,TE,121658,4613109.0,HighSchool,2020.0,3115.0,Aaron Greene,Prescott,San Diego State,TE,76.0,255.0,2.0,0.79,Prescott,AZ,USA,"{'latitude': 34.5399962, 'longitude': -112.4687616, 'fipsCode': '04025'}",2020.0,3.0,san diego state,san diego state,1,0,10.0,0.5004132231404959,0.0231404958677685,0.2140495867768595,0.0231404958677685,Bust,,,
Aaron Holloway,Utah Tech,Western Athletic,2022,receiving,5088921,WR,14,1.0,0,14,14.0,aaron holloway,WR,117603,5082606.0,HighSchool,2021.0,1912.0,Aaron Holloway,Legacy,UNLV,WR,71.0,180.0,3.0,0.8241,North Las Vegas,NV,USA,"{'latitude': 36.2005843, 'longitude': -115.1215844, 'fipsCode': '32003'}",2021.0,2.0,utah tech,unlv,0,0,19.0,0.5003996802557954,0.1071143085531574,0.2644284572342126,0.1071143085531574,Bust,,,
Aaron Holloway,Utah Tech,UAC,2023,receiving,5088921,WR,8,1.0,0,8,8.0,aaron holloway,WR,117603,5082606.0,HighSchool,2021.0,1912.0,Aaron Holloway,Legacy,UNLV,WR,71.0,180.0,3.0,0.8241,North Las Vegas,NV,USA,"{'latitude': 36.2005843, 'longitude': -115.1215844, 'fipsCode': '32003'}",2021.0,3.0,utah tech,unlv,0,0,13.0,0.5004132231404959,0.0471074380165289,0.2284297520661157,0.0471074380165289,Bust,,,
Aaron Jarman,Temple,American Athletic,2019,receiving,4360994,TE,10,1.0,1,10,10.0,aaron jarman,TE,128423,,HighSchool,2018.0,2154.0,Aaron Jarman,North Lenoir,Temple,TE,77.0,243.0,3.0,0.8054,La Grange,NC,USA,"{'latitude': 35.3068293, 'longitude': -77.7880338, 'fipsCode': '37107'}",2018.0,2.0,temple,temple,1,0,35.0,0.5003996802557954,0.1894484412470023,0.3138289368505196,0.1894484412470023,Bust,,,
Aaron Jarman,Temple,American Athletic,2020,receiving,4360994,TE,11,1.0,1,11,11.0,aaron jarman,TE,128423,,HighSchool,2018.0,2154.0,Aaron Jarman,North Lenoir,Temple,TE,77.0,243.0,3.0,0.8054,La Grange,NC,USA,"{'latitude': 35.3068293, 'longitude': -77.7880338, 'fipsCode': '37107'}",2018.0,3.0,temple,temple,1,0,36.0,0.5004132231404959,0.1698347107438016,0.3020661157024794,0.1698347107438016,Bust,,,
Aaron Jarman,East Carolina,American Athletic,2022,receiving,4360994,TE,6,1.0,0,6,6.0,aaron jarman,TE,128423,,HighSchool,2018.0,2154.0,Aaron Jarman,North Lenoir,Temple,TE,77.0,243.0,3.0,0.8054,La Grange,NC,USA,"{'latitude': 35.3068293, 'longitude': -77.7880338, 'fipsCode': '37107'}",2018.0,5.0,east carolina,temple,0,0,11.0,0.5006784260515604,0.0284938941655359,0.2173677069199457,0.0284938941655359,Bust,,,
Aaron Moore,Old Dominion,Conference USA,2019,receiving,4361598,WR,63,26.0,3,389,15.0,aaron moore,WR,129317,,HighSchool,2018.0,3049.0,Aaron Moore,Potomac,Old Dominion,WR,74.0,160.0,2.0,0.7698,Dumfries,VA,USA,"{'latitude': 38.5676202, 'longitude': -77.3280382, 'fipsCode': '51153'}",2018.0,2.0,old dominion,old dominion,1,0,579.0,0.5003996802557954,0.8401278976818545,0.7042366107114308,0.8401278976818545,Starter,,,
Aaron Moore,Old Dominion,Conference USA,2021,receiving,4361598,WR,9,1.0,0,9,9.0,aaron moore,WR,129317,,HighSchool,2018.0,3049.0,Aaron Moore,Potomac,Old Dominion,WR,74.0,160.0,2.0,0.7698,Dumfries,VA,USA,"{'latitude': 38.5676202, 'longitude': -77.3280382, 'fipsCode': '51153'}",2018.0,4.0,old dominion,old dominion,1,0,14.0,0.5004985044865404,0.0528414755732801,0.2319042871385842,0.0528414755732801,Bust,,,
Aaron Steinfeldt,Indiana,Big Ten,2022,receiving,4682760,TE,17,6.0,1,52,8.7,aaron steinfeldt,TE,116476,,HighSchool,2021.0,732.0,Aaron Steinfeldt,Bloomington North,,TE,77.0,230.0,3.0,0.8674,Bloomington,IN,USA,"{'latitude': 39.1670396, 'longitude': -86.5342881, 'fipsCode': '18105'}",2021.0,2.0,indiana,none,0,0,102.0,0.5003996802557954,0.3888888888888889,0.4334932054356515,0.3888888888888889,Depth / Rotation,,,
Aaron Steinfeldt,Indiana,Big Ten,2023,receiving,4682760,TE,11,1.0,0,11,11.0,aaron steinfeldt,TE,116476,,HighSchool,2021.0,732.0,Aaron Steinfeldt,Bloomington North,,TE,77.0,230.0,3.0,0.8674,Bloomington,IN,USA,"{'latitude': 39.1670396, 'longitude': -86.5342881, 'fipsCode': '18105'}",2021.0,3.0,indiana,none,0,0,16.0,0.5004132231404959,0.0690082644628099,0.2415702479338843,0.0690082644628099,Bust,,,
Aaron Steinfeldt,UAlbany,CAA,2024,receiving,4682760,TE,2,1.0,0,2,2.0,aaron steinfeldt,TE,116476,,HighSchool,2021.0,732.0,Aaron Steinfeldt,Bloomington North,,TE,77.0,230.0,3.0,0.8674,Bloomington,IN,USA,"{'latitude': 39.1670396, 'longitude': -86.5342881, 'fipsCode': '18105'}",2021.0,4.0,ualbany,none,0,0,7.0,0.5004985044865404,0.0129611166500498,0.207976071784646,0.0129611166500498,Bust,,,
Abdur-Rahmaan Yaseen,Purdue,Big Ten,2021,receiving,4433940,WR,43,5.0,0,93,18.6,abdurrahmaan yaseen,WR,118721,4433940.0,HighSchool,2020.0,312.0,Abdur-Rahmaan Yaseen,Walled Lake Western,Purdue,WR,73.0,180.0,4.0,0.9,Walled Lake,MI,USA,"{'latitude': 42.537811, 'longitude': -83.4810481, 'fipsCode': '26125'}",2020.0,2.0,purdue,purdue,1,0,118.0,0.5003996802557954,0.4308553157474021,0.4586730615507594,0.4308553157474021,Depth / Rotation,,,
Abdur-Rahmaan Yaseen,Purdue,Big Ten,2022,receiving,4433940,WR,14,4.0,0,35,8.8,abdurrahmaan yaseen,WR,118721,4433940.0,HighSchool,2020.0,312.0,Abdur-Rahmaan Yaseen,Walled Lake Western,Purdue,WR,73.0,180.0,4.0,0.9,Walled Lake,MI,USA,"{'latitude': 42.537811, 'longitude': -83.4810481, 'fipsCode': '26125'}",2020.0,3.0,purdue,purdue,1,0,55.0,0.5004132231404959,0.2388429752066115,0.3434710743801653,0.2388429752066115,Bust,,,
Abdur-Rahmaan Yaseen,Purdue,Big Ten,2023,receiving,4433940,WR,30,25.0,0,329,13.2,abdurrahmaan yaseen,WR,118721,4433940.0,HighSchool,2020.0,312.0,Abdur-Rahmaan Yaseen,Walled Lake Western,Purdue,WR,73.0,180.0,4.0,0.9,Walled Lake,MI,USA,"{'latitude': 42.537811, 'longitude': -83.4810481, 'fipsCode': '26125'}",2020.0,4.0,purdue,purdue,1,0,454.0,0.5004985044865404,0.6311066799601196,0.578863409770688,0.6311066799601196,Starter,,,
Abdur-Rahmaan Yaseen,South Florida,American Athletic,2024,receiving,4433940,WR,51,21.0,0,254,12.1,abdurrahmaan yaseen,WR,118721,4433940.0,HighSchool,2020.0,312.0,Abdur-Rahmaan Yaseen,Walled Lake Western,Purdue,WR,73.0,180.0,4.0,0.9,Walled Lake,MI,USA,"{'latitude': 42.537811, 'longitude': -83.4810481, 'fipsCode': '26125'}",2020.0,5.0,south florida,purdue,0,0,359.0,0.5006784260515604,0.5583446404341926,0.5352781546811397,0.5583446404341926,Depth / Rotation,,,
Abe Del Real,UC Davis,Big Sky,2022,receiving,4698246,WR,10,1.0,0,10,10.0,abe del real,WR,120917,,HighSchool,2020.0,2503.0,Abe Del Real,Chico,UC Davis,WR,74.0,175.0,3.0,0.81,Chico,CA,USA,"{'latitude': 39.7284945, 'longitude': -121.8374777, 'fipsCode': '06007'}",2020.0,3.0,uc davis,uc davis,1,0,15.0,0.5004132231404959,0.0619834710743801,0.2373553719008264,0.0619834710743801,Bust,,,
Adam Moore,SMU,American Athletic,2023,receiving,5160131,TE,52,6.0,0,98,16.3,adam moore,TE,112260,5160131.0,HighSchool,2023.0,1021.0,Adam Moore,Northwestern,SMU,TE,74.0,220.0,3.0,0.8636,Miami,FL,USA,"{'latitude': 25.7742658, 'longitude': -80.1936589, 'fipsCode': '12086'}",2023.0,1.0,smu,smu,1,0,128.0,0.5005753739930955,0.6121979286536249,0.5675489067894132,0.6121979286536249,Starter,,,
Adam Moore,SMU,ACC,2024,receiving,5160131,TE,8,2.0,0,12,6.0,adam moore,TE,112260,5160131.0,HighSchool,2023.0,1021.0,Adam Moore,Northwestern,SMU,TE,74.0,220.0,3.0,0.8636,Miami,FL,USA,"{'latitude': 25.7742658, 'longitude': -80.1936589, 'fipsCode': '12086'}",2023.0,2.0,smu,smu,1,0,22.0,0.5003996802557954,0.1334932054356515,0.280255795363709,0.1334932054356515,Bust,,,
Addison Ostrenga,Iowa,Big Ten,2022,receiving,4873456,TE,6,1.0,0,6,6.0,addison ostrenga,TE,114713,4873456.0,HighSchool,2022.0,1191.0,Addison Ostrenga,Sun Prairie,Iowa,TE,77.0,220.0,3.0,0.8522,Sun Prairie,WI,USA,"{'latitude': 43.1834579, 'longitude': -89.2134359, 'fipsCode': '55025'}",2022.0,1.0,iowa,iowa,1,0,11.0,0.5005753739930955,0.0822784810126582,0.2495972382048331,0.0822784810126582,Bust,,,
Addison Ostrenga,Iowa,Big Ten,2023,receiving,4873456,TE,19,31.0,2,192,6.2,addison ostrenga,TE,114713,4873456.0,HighSchool,2022.0,1191.0,Addison Ostrenga,Sun Prairie,Iowa,TE,77.0,220.0,3.0,0.8522,Sun Prairie,WI,USA,"{'latitude': 43.1834579, 'longitude': -89.2134359, 'fipsCode': '55025'}",2022.0,2.0,iowa,iowa,1,0,387.0,0.5003996802557954,0.7410071942446043,0.6447641886490807,0.7410071942446043,Starter,,,
Addison Ostrenga,Iowa,Big Ten,2024,receiving,4873456,TE,29,15.0,1,114,7.6,addison ostrenga,TE,114713,4873456.0,HighSchool,2022.0,1191.0,Addison Ostrenga,Sun Prairie,Iowa,TE,77.0,220.0,3.0,0.8522,Sun Prairie,WI,USA,"{'latitude': 43.1834579, 'longitude': -89.2134359, 'fipsCode': '55025'}",2022.0,3.0,iowa,iowa,1,0,209.0,0.5004132231404959,0.4925619834710744,0.495702479338843,0.4925619834710744,Depth / Rotation,,,
